id,name_keywords,id_keywords
32872,"poem, father son relationship, support group, smoking, cat, classroom, writing, restaurant, fountain, architect, book, nostalgia, high school, addiction, little boy, growing up, loneliness, neighbor, tenant, jewish, in the closet, best friend, little girl, writer, dating, break-up, father daughter relationship, moving, apartment, former child star, nonlinear timeline, female writer, piano playing, childhood friends, watching tv, apartment complex, alcoholic father, moving in, old woman, realtor, chance meeting, fictional tv show, teacher student sex, land developer, flashback, playing piano, boyfriend girlfriend relationship, eviction notice, actress, ghost writer","493, 494, 825, 919, 977, 1517, 1731, 1946, 2098, 2301, 3096, 5609, 6270, 6782, 9736, 9825, 9957, 10226, 11320, 11508, 11524, 12392, 12663, 13028, 13043, 14602, 15300, 18253, 33632, 155620, 157171, 157392, 159868, 160246, 160960, 160970, 161545, 172274, 172972, 177259, 177973, 179781, 181523, 184952, 187844, 187999, 188987, 205631, 207583, 210726"
602,"spacecraft, patriotism, countdown, independence, invasion, war, ufo, extraterrestrial, spaceship, alien, battle","1612, 1627, 1825, 4097, 4278, 6091, 9738, 9739, 9831, 9951, 14643"
14553,,
9566,"sport, luck, san francisco giants, child custody, baseball pitcher, baseball fan, psychotic fan, sports agent, driving range, steam room","6075, 157904, 178355, 178364, 178368, 178369, 178370, 178372, 178378, 178379"
10545,"paris, based on novel, judge, obsession, dance, sword, mockery, ugliness, cathedral, musical, fool, bell, religion, orphan, army captain, festival, angry mob, witch hunt, 15th century","90, 818, 934, 1523, 1691, 1938, 2422, 2544, 2638, 4344, 5090, 9995, 11001, 13014, 158787, 160213, 160274, 177894, 213097"
9894,"prison, prostitute, karaoke, dark comedy, cable guy","378, 549, 1005, 10123, 208575"
11543,"sport, handicap, sexual favor, star spangled banner, bowling team, hair loss, biblical interpretation, comb over, female stripper, inflatable doll, combover, unlikely lovers, kingpin, carriage, lancaster, pa","6075, 167550, 167554, 167555, 167556, 167560, 167562, 167564, 167570, 167574, 167575, 167576, 167580, 167581, 236294"
9268,"suicide, ambush, showdown, hostage, traitor, new identity, hitman, witness, witness protection, arms dealer, deception, betrayal, treason, conspiracy, u.s. marshal, gunfight, train, explosion, violence, sabotage, corporate crime, rogue agent, assassination attempt, x-ray vision, railgun","236, 502, 797, 1562, 2052, 2547, 2708, 3581, 4009, 6163, 9758, 10085, 10202, 10410, 11207, 12371, 13008, 14601, 14819, 15246, 156334, 176802, 191600, 228607, 228610"
52059,,
9327,"overweight, overweight man, duringcreditsstinger","2064, 4539, 179431"
123763,woman director,187056
81949,,
42005,,
124306,,
183955,,
44535,,
44495,,
78285,"con artist, cuckold","10453, 159601"
11228,"taxi, new jersey, helicopter, river, hero, taxi driver, race against time, guard, survival, disaster, new york city, explosion, power outage, dog, trapped, flood, tunnel, christmas, trapped underground, action hero","444, 586, 720, 1261, 1701, 1749, 4776, 5369, 10349, 10617, 14512, 14601, 14755, 15162, 18029, 173272, 189102, 207317, 207528, 219404"
10779,"judge, architect, ghost world, hell, grim reaper, ghost","934, 2301, 5280, 6154, 11187, 162846"
26748,"sheriff, family secrets, neo-western, dark secrets","798, 6625, 168713, 193282"
38223,"spy, secret, nanny, notebook, binoculars, woman director","470, 1328, 2341, 5585, 158071, 187056"
9294,"brain tumor, telekinesis, genius, terminal illness, doctor, psionic power","879, 5086, 6257, 6564, 13005, 163543"
49963,"independent film, woman director","10183, 187056"
11363,"brother brother relationship, taxi, ex-girlfriend, love of one's life, bride, broker, independent film, wedding","380, 444, 1595, 2038, 3582, 5628, 10183, 13027"
1645,"ku klux klan, rape, mississippi, jurors, blackmail, attempted murder, forgiveness, court, shooting, murder, suspense, lawyer, trial, courtroom, racial tension, kkk, racial issues, courtroom drama","529, 570, 787, 1417, 1936, 2013, 3446, 6148, 7281, 9826, 9937, 10909, 11038, 33519, 41385, 191314, 204173, 214780"
31546,"robbery, gun, loyalty, frustration, revenge, betrayal, independent film, coin, diner, lesbian, vulgarity, african american, crime, trust, poker game, criminal, dialogue driven, tantrum, rainstorm, broken glass, minimal cast, antique dealer, station wagon","642, 1419, 1797, 3609, 9748, 10085, 10183, 10294, 10738, 10768, 11724, 12532, 14536, 14782, 14852, 15009, 41354, 46959, 156507, 164046, 172492, 185420, 226768"
77056,,
36344,"pilot, polar bear, poacher, alaska, airplane crash, missing father","3203, 6678, 8723, 9880, 12617, 158639"
18550,"hacker, undercover agent, mafia, chain gang, fugitive, floppy disk","2157, 4654, 10391, 10717, 10718, 208592"
11511,"new york, wish, genie","242, 4896, 190536"
172198,woman director,187056
34170,,
281085,,
109478,"dj, shock talk","186117, 197811"
124645,,
12606,"hawaii, wedding, family vacation, family, woman director","1668, 13027, 14724, 18035, 187056"
69895,,
35206,"based on novel, revolution, coup d'etat, jungle, shootout, violence, diamond, gold mine, military, latin america","818, 2020, 6285, 10787, 10950, 14819, 33461, 33685, 162365, 168723"
151489,poet,5933
4837,menage a trois,3190
12632,"prisoner, bavaria, nuremberg, mensch als objekt, independent film","1563, 2279, 4441, 9600, 10183"
9098,"gay, roommate, car mechanic, police, friends, stolen cars, colleague","237, 1253, 3296, 6149, 9713, 162842, 221412"
282919,,
124614,,
18975,"italy, father son relationship, pinocchio, love, school, crime, having fun, poor people, boys","131, 494, 3244, 9673, 10873, 14536, 197084, 207840, 216919"
11962,"flat, music, relation, rent, lodger, cockroach, spekulant","1439, 6027, 6192, 6432, 6623, 7325, 9498"
2925,"divorce, divorced woman, reunited friends","15160, 18060, 190722"
28628,"transvestism, gay, homosexuality, gay interest, raid, police raid, drag, gay pride","108, 237, 10180, 10199, 14748, 169590, 171636, 173662"
3595,"bounty, loss of child, yellow press, fbi, baby-snatching, suspense, fbi agent, millionaire","800, 1452, 1584, 1812, 4725, 9937, 18525, 33626"
9308,"high school, school, spoof, los angeles","6270, 10873, 11931, 12670"
92381,"beach, volleyball, obesity, african american, summer, mercedes","966, 5605, 9974, 12532, 13088, 175603"
18555,"tattoo, prison, based on novel, hostage, fight, nudity, harassment, friendship, high school, independent film, teacher, lesbian, teenager, drug, woman director","331, 378, 818, 1562, 1721, 2483, 2539, 6054, 6270, 10183, 10508, 10768, 13130, 14964, 187056"
12123,"fbi, hydrogen bomb, secret lab, energy supply, conspiracy, aftercreditsstinger","1812, 2528, 3288, 6107, 10410, 179430"
10830,"parent child relationship, difficult childhood, telekinesis, child prodigy, childhood trauma, school, teacher student relationship","970, 2467, 5086, 5561, 5707, 10873, 41355"
3573,"skab under tv, Øverste hylde, foran","238179, 238240, 238241"
10546,"tattoo, loss of son, crow, independent film, duel,  ","331, 697, 4639, 10183, 12965, 13091"
18862,"basement, children, divorce","9866, 10103, 15160"
31417,"experiment, surgeon, suspense, photograph, scientist, transplant, dove, ulcer, film noir","1706, 3262, 9937, 13094, 14760, 33498, 54610, 54611, 195402"
9431,"female nudity, brothel, vampire, private investigator, born again christian, televangelist","293, 1411, 3133, 11168, 188914, 220389"
124619,,
297645,,
48144,,
46986,,
144982,"bartender, grifter","3458, 159607"
47907,"prison, small town, independent film, church","378, 1415, 10183, 14765"
10061,"prison, usa president, earthquake, dystopia, attempt to escape, los angeles, reluctant hero","378, 840, 3521, 4565, 5034, 12670, 217083"
36266,"drug, bicycle taxi","14964, 226577"
549,"new york, sex, drug abuse, homeless person, new love, drug addiction, overdose, graffiti, street art, vernissage, exhibit, friendship, independent film, drug, celebration","242, 572, 726, 960, 1605, 1803, 2635, 2815, 2816, 2818, 2819, 6054, 10183, 14964, 33648"
10478,"lover (female), golf, man-woman relation, sport, woman between two men","1808, 2702, 5756, 6075, 7439"
66634,"jazz, australia, outback","1416, 5657, 157906"
116690,"family relationships, dying traditions, social convention","10235, 231044, 231045"
213917,woman director,187056
145925,,
100914,,
238,"italy, love at first sight, loss of father, patriarch, organized crime, mafia, lawyer, italian american, crime family, rise to power, mob boss, 1940s","131, 699, 1872, 4677, 10291, 10391, 10909, 11590, 33421, 165725, 166462, 207883"
159,"transvestism, gay, male nudity, sexual identity, cologne, drag queen, support group, heterosexual, diashow, waitress, infidelity, friendship","108, 237, 255, 566, 823, 824, 825, 826, 827, 828, 1326, 6054"
11134,"police, crook couple, gangster, drug lord, female martial artist","6149, 6328, 13142, 18026, 18432"
88224,"sex, robbery, runaway, dream, kidnapping, sister, police, pregnant, teenager, drug, woman director","572, 642, 708, 1566, 1930, 5923, 6149, 10721, 13130, 14964, 187056"
132641,"based on novel, wife, marriage, unhappiness","818, 4183, 6038, 156455"
42758,"illiteracy, gang, extreme violence","2073, 10726, 14687"
9303,"prison, women's prison, suspense, mafia, lesbian, gangster, ex-con, woman director","378, 5424, 9937, 10391, 10768, 13142, 156121, 187056"
23945,"robbery, chase scence, carpool","642, 9865, 195212"
37820,"waitress, restaurant, australia, greek, job, death, brunswick","828, 1946, 5657, 8011, 8438, 34079, 193765"
22479,"politician, kansas city, election, jazz music","6083, 11016, 15134, 164884"
9054,"sea, boat, fishing, rogue","658, 1422, 1495, 186447"
241058,,
11985,"love triangle, jealousy, rejection, urban life, woman between two men, homosexuality","128, 931, 4951, 5768, 7439, 10180"
10232,"jew, frankfurt am main","2606, 6389"
59569,"prison, serial killer, sympathy","378, 10714, 155393"
410921,,
38955,martial arts,779
110513,,
114089,,
11015,"chicago, based on novel, monster, museum, pile of dead bodies, god, dead body, anthropologist, indian tribe, amazon jungle","520, 818, 1299, 2598, 7694, 9649, 10877, 161276, 181246, 225947"
9306,"monster, experiment, island, mutation, genetics, hybrid, remake, h. g. wells","1299, 1706, 2041, 2766, 6017, 9410, 9714, 225523"
12559,"date, transporter, assassination, white house, usa president, bodyguard","248, 396, 441, 833, 840, 3088"
58770,"riot, blackout, power outage, sick child","2187, 2583, 14755, 169725"
124851,,
3587,"circus, magic, aunt, imaginary friend","291, 2343, 6894, 7942"
10723,"undercover, friendship, police, cop, bullet wound, drug, drug lord","1568, 6054, 6149, 8015, 14677, 14964, 18026"
56077,independent film,10183
19004,dinosaur,12616
101230,,
253632,,
10987,"mass murder, nudity, halloween, attempt to escape, cult, psychopath, escape agent, murder, escape, slasher, doctor, niece, death, evil, michael myers, psychiatric, murder hunt, halloween night","1583, 2483, 3335, 5034, 6158, 6259, 6406, 9826, 10685, 12339, 13005, 13140, 34079, 156075, 179565, 199526, 217324, 232795"
44705,"love, disguise","9673, 18118"
20318,"germany, world war ii, nazis","74, 1956, 2652"
43596,"monarchy, duel, soldier, vienna, schnitzler","2471, 12965, 13065, 233055, 233707"
79782,,
26933,"love triangle, gay, province, algerienkrieg, french, homosexuality, gay relationship, coming of age, in the closet, gay sex, gay man, heartbreak, lgbt, lgbt teen, broken heart","128, 237, 2065, 2506, 4653, 10180, 10198, 10683, 11524, 15135, 33458, 34265, 158718, 163037, 192394"
27854,"civil war, spain","393, 514"
981,"philadelphia, photographer, strong woman, swimming pool, remarriage, hangover, reporter, divorcee, socialite, ex-husband ex-wife relationship, high society, fiancé fiancée relationship, divorced couple, family estate, inebriated, imminent wedding, kid sister, love quadrangle","276, 1003, 2660, 8181, 9929, 11461, 12193, 18053, 156037, 163758, 165282, 165547, 208368, 208720, 232712, 237463, 237464, 237465"
872,"fan, morning, musical, talkie, partner, movie in movie, broadway, audience, chorus girl, diction coach, pearl necklace, flapper","3177, 3748, 4344, 6494, 9104, 9732, 156028, 164090, 164623, 164628, 164636, 164641"
2769,"paris, world war ii, musical, parfum, singing","90, 1956, 4344, 5488, 12990"
13320,"paris, photographer, magazine, intellectual, book store, eiffel tower paris, american-in-paris","90, 1003, 4620, 6258, 155851, 164889, 190094"
164,"loss of brother, age difference, cat, broken engagement, fire escape, love of one's life, jewelry, store window, neighbor, millionaire, celebration","963, 965, 977, 978, 1023, 2038, 6099, 6197, 10226, 33626, 33648"
426,"san francisco, sense of guilt, bachelor, obsession, love of one's life, vertigo, museum, necklace, grave, plan, painting, film noir","582, 1335, 1338, 1523, 2038, 2567, 2598, 2599, 2968, 4812, 5918, 195402"
567,"nurse, photographer, suspicion of murder, girlfriend, neighbor, salesman, apartment, convalescence, voyeurism, homebound","428, 1003, 2619, 5490, 10226, 10332, 33632, 160967, 178649, 236909"
3078,"miami, reference to the big bad wolf, reporter","416, 11184, 12193"
13528,"italy, scotland yard, letter, aunt, victorian england, murder, suspense, pianist, nervous breakdown, driven mad","131, 770, 3344, 6894, 8250, 9826, 9937, 14743, 15274, 191476"
28288,"dancing, musical, aunt, divorce","246, 4344, 6894, 15160"
213,"assassination, spy, mount rushmore national memorial, mistaken identity, on the run, fugitive, espionage, advertising, framed, government agent","441, 470, 471, 10325, 10562, 10718, 11134, 15086, 15124, 163049"
284,"new york, new year's eve, lovesickness, age difference, suicide attempt, office, flat, spaghetti, christmas party, winter, clerk, tennis racket, romantic comedy, extramarital affair","242, 613, 725, 965, 1252, 1438, 1439, 1440, 1441, 1442, 1443, 1487, 9799, 34094"
239,"chicago, witness, musician, mafia, cross dressing, band, spats, all girl band, st. valentine's day massacre, sugar, valentine's day, dressing","520, 3581, 4048, 10391, 12090, 33624, 160395, 160396, 160397, 160400, 160404, 160406"
4808,"paris, cia, age difference, love of one's life, interpreter, loss of husband, french, stamp, train, alias, hitchcockian","90, 591, 965, 2038, 2297, 4549, 4653, 4698, 13008, 14554, 155440"
289,"love triangle, corruption, spy, resistance, casablanca, emigration, visa, patriotism, nationalism, concentration camp, nazis, war, melodrama, film noir","128, 417, 470, 836, 1623, 1625, 1626, 1627, 1628, 1631, 2652, 6091, 10644, 195402"
963,"san francisco, detective, loss of husband, murder, statuette, private detective, black bird, sam spade, private eye, film noir","582, 703, 4549, 9826, 11151, 155790, 155843, 155844, 185525, 195402"
